isbn,title,series,year_quarter,format,channel,q_num,q_since_first,avg_discount_rate,print_length,item_weight,length,width,height,rating,price,quantity
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2023Q3,paperback,retail,3,15,0,,,,,,,,7
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2024Q3,paperback,retail,3,19,0,,,,,,,,7
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2024Q4,paperback,retail,4,20,0,,,,,,,,7
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2020Q1,paperback,retail,1,1,24.29,,,,,,,,7
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2024Q2,paperback,retail,2,18,0,,,,,,,,6
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2025Q3,paperback,retail,3,23,0,,,,,,,,6
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2021Q3,paperback,consignment,3,7,0,,,,,,,,6
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2024Q1,paperback,retail,1,17,0,,,,,,,,5
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2024Q4,paperback,consignment,4,20,35,,,,,,,,4
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2024Q4,paperback,bookfair - school,4,20,0,,,,,,,,4
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2023Q4,paperback,wholesale,4,16,41,,,,,,,,4
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2025Q3,paperback,bookfair - roadshow,3,23,33.75,,,,,,,,4
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2019Q4,paperback,retail,4,0,5,,,,,,,,4
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2020Q1,paperback,consignment,1,1,0,,,,,,,,4
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2021Q4,paperback,wholesale,4,8,45,,,,,,,,3
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2021Q4,paperback,consignment,4,8,0,,,,,,,,2
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2022Q2,paperback,wholesale,2,10,42,,,,,,,,2
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2022Q4,paperback,consignment,4,12,0,,,,,,,,2
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2023Q1,paperback,retail,1,13,0,,,,,,,,2
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2023Q2,paperback,retail,2,14,0,,,,,,,,2
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2022Q4,paperback,wholesale,4,12,50,,,,,,,,2
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2019Q4,paperback,consignment,4,0,0,,,,,,,,2
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2023Q1,paperback,consignment,1,13,38,,,,,,,,1
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2021Q2,paperback,wholesale,2,6,20,,,,,,,,1
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2023Q2,paperback,bookfair - school,2,14,20,,,,,,,,1
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2023Q2,paperback,consignment,2,14,30,,,,,,,,1
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2023Q3,paperback,consignment,3,15,30,,,,,,,,1
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2022Q2,paperback,consignment,2,10,0,,,,,,,,1
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2021Q3,paperback,wholesale,3,7,50,,,,,,,,43
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2020Q2,paperback,retail,2,2,20.8,,,,,,,,25
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2022Q3,paperback,consignment,3,11,0,,,,,,,,22
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2020Q4,paperback,retail,4,4,5.45,,,,,,,,22
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2025Q1,paperback,retail,1,21,2,,,,,,,,20
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2021Q4,paperback,retail,4,8,11.58,,,,,,,,19
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2023Q3,paperback,bookfair - roadshow,3,15,30.67,,,,,,,,15
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2020Q3,paperback,retail,3,3,1.33,,,,,,,,15
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2021Q2,paperback,retail,2,6,6.43,,,,,,,,14
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2024Q4,paperback,retail,4,20,0,,,,,,,,13
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2024Q3,paperback,bookfair - roadshow,3,19,29.17,,,,,,,,12
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2025Q3,paperback,retail,3,23,0,,,,,,,,12
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2025Q3,paperback,bookfair - roadshow,3,23,35.45,,,,,,,,11
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2022Q2,paperback,retail,2,10,7.27,,,,,,,,11
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2025Q2,paperback,retail,2,22,0,,,,,,,,10
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2021Q1,paperback,retail,1,5,7,,,,,,,,10
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2023Q3,paperback,retail,3,15,0,,,,,,,,9
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2020Q1,paperback,consignment,1,1,0,,,,,,,,9
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2019Q4,paperback,retail,4,0,0,,,,,,,,8
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2021Q3,paperback,retail,3,7,6.88,,,,,,,,8
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2021Q3,paperback,consignment,3,7,0,,,,,,,,8
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2024Q3,paperback,retail,3,19,0,,,,,,,,7
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2024Q2,paperback,retail,2,18,0,,,,,,,,7
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2022Q4,paperback,retail,4,12,8.33,,,,,,,,6
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2023Q3,paperback,consignment,3,15,30,,,,,,,,6
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2022Q3,paperback,retail,3,11,0,,,,,,,,6
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2020Q1,paperback,retail,1,1,22.5,,,,,,,,6
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2023Q1,paperback,retail,1,13,1.67,,,,,,,,6
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2023Q4,paperback,retail,4,16,0,,,,,,,,5
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2023Q2,paperback,retail,2,14,0,,,,,,,,5
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2022Q1,paperback,retail,1,9,7.5,,,,,,,,4
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2024Q4,paperback,bookfair - school,4,20,0,,,,,,,,4
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2022Q4,paperback,consignment,4,12,0,,,,,,,,3
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2023Q4,paperback,wholesale,4,16,40,,,,,,,,2
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2024Q1,paperback,retail,1,17,0,,,,,,,,2
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2022Q2,paperback,wholesale,2,10,42,,,,,,,,2
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2021Q4,paperback,consignment,4,8,0,,,,,,,,2
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2023Q2,paperback,bookfair - school,2,14,0,,,,,,,,2
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2022Q4,paperback,wholesale,4,12,50,,,,,,,,2
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2024Q1,paperback,consignment,1,17,35,,,,,,,,1
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2023Q1,paperback,consignment,1,13,38,,,,,,,,1
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2019Q4,paperback,consignment,4,0,0,,,,,,,,1
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2023Q4,paperback,consignment,4,16,30,,,,,,,,1
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2021Q2,paperback,wholesale,2,6,20,,,,,,,,1
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2024Q1,paperback,bookfair - school,1,17,0,,,,,,,,1
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2019Q3,paperback,consignment,3,1,16.67,,,,,,,,183
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2022Q3,paperback,consignment,3,13,0,,,,,,,,161
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q3,paperback,wholesale,3,9,44.67,,,,,,,,112
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q3,paperback,consignment,3,9,0,,,,,,,,90
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2024Q3,paperback,bookfair - roadshow,3,21,37.09,,,,,,,,85
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2020Q4,paperback,retail,4,6,10.41,,,,,,,,61
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q4,paperback,retail,4,10,22.33,,,,,,,,60
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2020Q2,paperback,retail,2,4,0.18,,,,,,,,57
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2023Q3,paperback,bookfair - roadshow,3,17,0,,,,,,,,56
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q2,paperback,retail,2,8,2.13,,,,,,,,54
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2019Q3,paperback,retail,3,1,0.56,,,,,,,,54
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q1,paperback,retail,1,7,7.65,,,,,,,,49
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2022Q2,paperback,retail,2,12,6.94,,,,,,,,49
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2019Q4,paperback,retail,4,2,0.42,,,,,,,,48
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2020Q3,paperback,retail,3,5,1.09,,,,,,,,46
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q3,paperback,retail,3,9,8.59,,,,,,,,46
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2020Q4,paperback,wholesale,4,6,45,,,,,,,,44
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2024Q4,paperback,retail,4,22,0,,,,,,,,39
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2023Q4,paperback,retail,4,18,0.64,,,,,,,,39
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2022Q1,paperback,retail,1,11,4.44,,,,,,,,36
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2024Q1,paperback,retail,1,19,0,,,,,,,,36
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2019Q2,paperback,retail,2,0,1.14,,,,,,,,35
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2024Q3,paperback,retail,3,21,0.74,,,,,,,,34
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2023Q3,paperback,retail,3,17,0,,,,,,,,33
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2020Q2,paperback,wholesale,2,4,44.5,,,,,,,,32
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2020Q1,paperback,consignment,1,3,0,,,,,,,,31
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2025Q1,paperback,retail,1,23,0.67,,,,,,,,30
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2024Q2,paperback,retail,2,20,1.6,,,,,,,,25
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2022Q3,paperback,retail,3,13,1.43,,,,,,,,21
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2020Q1,paperback,retail,1,3,6.67,,,,,,,,18
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2022Q4,paperback,retail,4,14,4.38,,,,,,,,16
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2025Q2,paperback,retail,2,24,1.43,,,,,,,,14
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2023Q2,paperback,retail,2,16,1.67,,,,,,,,12
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q4,paperback,wholesale,4,10,44.25,,,,,,,,12
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2022Q4,paperback,consignment,4,14,0,,,,,,,,10
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2025Q1,paperback,bookfair - school,1,23,20,,,,,,,,9
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2024Q4,paperback,bookfair - school,4,22,4,,,,,,,,5
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2024Q1,paperback,wholesale,1,19,40,,,,,,,,5
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2019Q4,paperback,consignment,4,2,0,,,,,,,,5
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q2,paperback,consignment,2,8,0,,,,,,,,4
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2020Q3,paperback,wholesale,3,5,40.25,,,,,,,,4
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q4,paperback,consignment,4,10,10,,,,,,,,4
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2022Q1,paperback,consignment,1,11,0,,,,,,,,4
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2022Q2,paperback,consignment,2,12,0,,,,,,,,3
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2023Q4,paperback,bookfair - school,4,18,0,,,,,,,,2
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2022Q3,paperback,wholesale,3,13,42,,,,,,,,2
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2020Q1,paperback,wholesale,1,3,22.5,,,,,,,,2
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q1,paperback,wholesale,1,7,42,,,,,,,,2
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2025Q2,paperback,consignment,2,24,25,,,,,,,,2
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2025Q1,paperback,consignment,1,23,25,,,,,,,,2
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2024Q1,paperback,bookfair - school,1,19,0,,,,,,,,2
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2022Q2,paperback,wholesale,2,12,42,,,,,,,,2
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2019Q2,paperback,wholesale,2,0,35,,,,,,,,1
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2023Q1,paperback,retail,1,15,0,,,,,,,,1
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2023Q4,paperback,consignment,4,18,30,,,,,,,,1
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2024Q4,paperback,consignment,4,22,30,,,,,,,,1
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2023Q3,paperback,wholesale,3,17,20,,,,,,,,1
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2025Q2,paperback,bookfair - school,2,24,20,,,,,,,,1
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2023Q4,paperback,bookfair - roadshow,4,18,0,,,,,,,,1
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q1,paperback,consignment,1,7,0,,,,,,,,1
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2021Q3,paperback,wholesale,3,7,50,,,,,,,,44
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2022Q3,paperback,consignment,3,11,0,,,,,,,,30
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2020Q2,paperback,retail,2,2,25,,,,,,,,22
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2024Q4,paperback,retail,4,20,0,,,,,,,,21
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2020Q4,paperback,retail,4,4,17,,,,,,,,20
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2020Q3,paperback,retail,3,3,3.68,,,,,,,,19
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2021Q4,paperback,retail,4,8,29.41,,,,,,,,17
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2022Q2,paperback,retail,2,10,3.75,,,,,,,,16
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2023Q4,paperback,retail,4,16,0,,,,,,,,13
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2025Q3,paperback,retail,3,23,0,,,,,,,,12
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2024Q3,paperback,retail,3,19,0,,,,,,,,12
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2024Q3,paperback,bookfair - roadshow,3,19,34.17,,,,,,,,12
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2021Q2,paperback,retail,2,6,0.91,,,,,,,,11
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2025Q1,paperback,retail,1,21,0,,,,,,,,11
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2021Q3,paperback,retail,3,7,4,,,,,,,,10
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2023Q3,paperback,bookfair - roadshow,3,15,31,,,,,,,,10
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2021Q1,paperback,retail,1,5,10,,,,,,,,10
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2022Q3,paperback,retail,3,11,0,,,,,,,,10
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2021Q3,paperback,consignment,3,7,0,,,,,,,,9
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2020Q1,paperback,consignment,1,1,0,,,,,,,,9
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2022Q4,paperback,retail,4,12,7.78,,,,,,,,9
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2023Q3,paperback,retail,3,15,0,,,,,,,,8
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2024Q2,paperback,retail,2,18,0,,,,,,,,8
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2025Q3,paperback,bookfair - roadshow,3,23,33.75,,,,,,,,8
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2019Q4,paperback,retail,4,0,0,,,,,,,,7
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2025Q2,paperback,retail,2,22,0,,,,,,,,7
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2024Q4,paperback,bookfair - school,4,20,3.33,,,,,,,,6
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2024Q1,paperback,retail,1,17,0,,,,,,,,4
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2023Q4,paperback,wholesale,4,16,41,,,,,,,,4
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2023Q2,paperback,retail,2,14,0,,,,,,,,4
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2020Q1,paperback,retail,1,1,15,,,,,,,,4
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2023Q3,paperback,consignment,3,15,28.33,,,,,,,,3
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2021Q4,paperback,wholesale,4,8,45,,,,,,,,3
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2021Q4,paperback,consignment,4,8,10,,,,,,,,3
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2022Q1,paperback,retail,1,9,0,,,,,,,,2
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2025Q2,paperback,bookfair - school,2,22,20,,,,,,,,2
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2022Q2,paperback,consignment,2,10,0,,,,,,,,2
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2023Q1,paperback,retail,1,13,0,,,,,,,,1
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2019Q4,paperback,consignment,4,0,0,,,,,,,,1
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2023Q4,paperback,consignment,4,16,35,,,,,,,,1
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2025Q3,paperback,wholesale,3,23,0,,,,,,,,1
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2021Q1,paperback,wholesale,1,5,20,,,,,,,,1
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2022Q3,paperback,consignment,3,11,0,,,,,,,,37
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2020Q3,paperback,retail,3,3,3.8,,,,,,,,25
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2020Q2,paperback,retail,2,2,30.43,,,,,,,,23
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2020Q4,paperback,retail,4,4,6.36,,,,,,,,22
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2024Q3,paperback,bookfair - roadshow,3,19,28.33,,,,,,,,12
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2021Q3,paperback,wholesale,3,7,47.33,,,,,,,,12
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2022Q2,paperback,retail,2,10,6.36,,,,,,,,11
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2021Q2,paperback,retail,2,6,5,,,,,,,,10
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2024Q4,paperback,retail,4,20,0,,,,,,,,10
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2021Q3,paperback,retail,3,7,14,,,,,,,,10
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2023Q3,paperback,bookfair - roadshow,3,15,31,,,,,,,,10
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2025Q2,paperback,retail,2,22,0,,,,,,,,9
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2023Q3,paperback,retail,3,15,0,,,,,,,,8
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2023Q4,paperback,retail,4,16,0,,,,,,,,7
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2021Q4,paperback,retail,4,8,17.14,,,,,,,,7
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2022Q3,paperback,retail,3,11,0,,,,,,,,7
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2020Q1,paperback,consignment,1,1,0,,,,,,,,6
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2021Q1,paperback,retail,1,5,16.67,,,,,,,,6
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2024Q3,paperback,retail,3,19,0,,,,,,,,6
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2020Q1,paperback,retail,1,1,15,,,,,,,,6
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2022Q4,paperback,retail,4,12,6.67,,,,,,,,6
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2021Q3,paperback,consignment,3,7,0,,,,,,,,5
