isbn,title,series,year_quarter,format,channel,q_num,q_since_first,avg_discount_rate,print_length,item_weight,length,width,height,rating,price,quantity
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2023Q1,paperback,retail,1,1,1.49,,,,,,,,84.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2023Q3,paperback,bookfair - roadshow,3,3,32.75,,,,,,,,51.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2023Q2,paperback,retail,2,2,0.46,,,,,,,,48.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2023Q1,paperback,consignment,1,1,13.00,,,,,,,,46.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2023Q3,paperback,retail,3,3,1.25,,,,,,,,36.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2023Q4,paperback,retail,4,4,0.58,,,,,,,,26.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2022Q4,paperback,consignment,4,0,0.00,,,,,,,,23.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2024Q2,paperback,retail,2,6,1.07,,,,,,,,14.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2024Q3,paperback,retail,3,7,0.50,,,,,,,,10.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2024Q1,paperback,retail,1,5,1.50,,,,,,,,10.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2025Q2,paperback,retail,2,10,0.00,,,,,,,,8.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2023Q2,paperback,bookfair - school,2,2,0.00,,,,,,,,8.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2023Q3,paperback,consignment,3,3,31.14,,,,,,,,8.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2023Q2,paperback,consignment,2,2,38.00,,,,,,,,4.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2025Q3,paperback,wholesale,3,11,40.00,,,,,,,,4.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2025Q1,paperback,bookfair - school,1,9,20.00,,,,,,,,4.00
9781529088601,Andy Griffiths: The 156-Storey Treehouse,andy_griffiths,2024Q1,paperback,bookfair - school,1,5,0.00,,,,,,,,3.00
