isbn,title,series,year_quarter,q_num,q_since_first,trandate,marked_price,book_original_price,invoice,quantity,price,discount,disc_amt,amount,year,month,first_trandate
9781338347210,Captain Underpants #9 HB Colour: & the Terrifying Return of Tippy,captain_underpants,2020Q2,2,25,2020-05-20,129.900,99.90,30006953,20,101.972,65,0,713.801,"2,020",5,2014-01-03
9781338323214,Dog Man #8 HB: Fetch-22,dog_man,2020Q2,2,25,2020-05-20,129.900,129.90,30006953,48,101.972,65,0,"1,713.106","2,020",5,2014-01-03
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2020Q3,3,26,2020-07-10,79.900,79.90,30007020,48,62.722,70,0,903.221,"2,020",7,2014-01-03
9789811157479,Dog Man (PB),dog_man,2020Q3,3,26,2020-07-10,79.900,69.90,30007020,96,62.722,70,0,"1,806.364","2,020",7,2014-01-03
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2020Q3,3,26,2020-07-10,89.900,79.90,30007020,30,62.722,70,0,564.494,"2,020",7,2014-01-03
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2020Q3,3,26,2020-07-10,79.900,69.90,30007020,95,62.722,70,0,"1,787.524","2,020",7,2014-01-03
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2020Q3,3,26,2020-07-10,89.900,79.90,30007020,30,62.722,70,0,564.494,"2,020",7,2014-01-03
9789811191008,Dog Man (PB) #05: Lord of the Fleas,dog_man,2020Q3,3,26,2020-07-10,79.900,69.90,30007020,96,62.722,70,0,"1,806.364","2,020",7,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2020Q3,3,26,2020-07-10,79.900,69.90,30007020,96,62.722,70,0,"1,806.364","2,020",7,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2020Q3,3,26,2020-07-10,79.900,69.90,30007020,96,62.722,70,0,"1,806.364","2,020",7,2014-01-03
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2020Q3,3,26,2020-07-10,89.900,79.90,30007020,30,62.722,70,0,564.494,"2,020",7,2014-01-03
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2020Q3,3,26,2020-07-10,89.900,89.90,30007019,144,70.572,70,0,"3,048.705","2,020",7,2014-01-03
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2020Q3,3,26,2020-07-10,89.900,79.90,30007020,30,62.722,70,0,564.494,"2,020",7,2014-01-03
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2020Q3,3,26,2020-07-10,89.900,79.90,30007020,30,62.722,70,0,564.494,"2,020",7,2014-01-03
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2020Q3,3,26,2020-07-10,89.900,79.90,30007020,30,62.722,70,0,564.494,"2,020",7,2014-01-03
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2020Q3,3,26,2020-07-10,79.900,79.90,30007020,96,62.722,70,0,"1,806.364","2,020",7,2014-01-03
9781338535624,Dog Man #9 HB: Grime and Punishment,dog_man,2020Q3,3,26,2020-07-20,129.900,129.90,30007081,"1,008",101.972,65,0,"35,975.530","2,020",7,2014-01-03
9781338603347,Dog Man Super Epic Collection #1-6 HB Set,dog_man,2020Q3,3,26,2020-07-29,599.000,599.00,30007058,20,470.529,70,0,"2,823.174","2,020",7,2014-01-03
9781338262476,Captain Underpants Epic Comix Collection #2: George and Harolds,captain_underpants,2020Q3,3,26,2020-07-29,99.900,99.90,30007058,25,78.422,70,0,588.122,"2,020",7,2014-01-03
9781338262469,Captain Underpants Epic Comix Collection #1: George And Harolds,captain_underpants,2020Q3,3,26,2020-07-29,99.900,99.90,30007058,25,78.422,70,0,588.122,"2,020",7,2014-01-03
9781529045949,Andy Griffiths: The 130 Storey Treehouse (Signed Copy),andy_griffiths,2020Q4,4,27,2020-10-19,109.000,199.00,30007080,200,46.000,0,0,"9,200.000","2,020",10,2014-01-03
9781529017922,Andy Griffiths: The 130 Storey Treehouse,andy_griffiths,2020Q4,4,27,2020-10-19,89.000,89.00,30007082,560,25.300,0,0,"14,168.000","2,020",10,2014-01-03
9781338535624,Dog Man #9 HB: Grime and Punishment,dog_man,2020Q4,4,27,2020-10-22,129.900,129.90,30007250,240,101.972,65,0,"8,565.606","2,020",10,2014-01-03
9781447287575,Andy Griffiths: The 52-Storey Treehouse,andy_griffiths,2020Q4,4,27,2020-11-11,89.000,95.00,30007141,25,68.885,65,0,602.715,"2,020",11,2014-01-03
9781447279785,Andy Griffiths: The 13-Storey Treehouse (Export Edt),andy_griffiths,2020Q4,4,27,2020-11-11,89.000,95.00,30007141,25,68.885,65,0,602.715,"2,020",11,2014-01-03
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2020Q4,4,27,2020-11-13,89.900,79.90,30007125,20,62.722,65,0,439.051,"2,020",11,2014-01-03
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2020Q4,4,27,2020-11-13,89.900,79.90,30007125,20,62.722,65,0,439.051,"2,020",11,2014-01-03
9789810731540,Captain Underpants #9: and the TerrifyingReturn of Tippy Tinkletrousers,captain_underpants,2020Q4,4,27,2020-11-13,69.900,69.90,30007125,20,54.872,65,0,384.101,"2,020",11,2014-01-03
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2020Q4,4,27,2020-11-13,89.900,79.90,30007125,20,62.722,65,0,439.051,"2,020",11,2014-01-03
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2020Q4,4,27,2020-11-13,79.900,79.90,30007125,120,62.722,65,0,"2,634.303","2,020",11,2014-01-03
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2020Q4,4,27,2020-11-13,89.900,79.90,30007125,20,62.722,65,0,439.051,"2,020",11,2014-01-03
9789814919975,Captain Underpants #8 Colour Edtion PB: The Preposterous,captain_underpants,2020Q4,4,27,2020-11-13,89.900,79.90,30007125,25,62.722,65,0,548.794,"2,020",11,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2020Q4,4,27,2020-11-13,79.900,69.90,30007125,120,62.722,65,0,"2,634.303","2,020",11,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2020Q4,4,27,2020-11-13,79.900,69.90,30007125,120,62.722,65,0,"2,634.303","2,020",11,2014-01-03
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2020Q4,4,27,2020-11-13,79.900,79.90,30007125,80,62.722,65,0,"1,756.202","2,020",11,2014-01-03
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2020Q4,4,27,2020-11-13,529.900,399.90,30007125,20,313.922,65,0,"2,197.451","2,020",11,2014-01-03
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2020Q4,4,27,2020-11-13,89.900,79.90,30007125,20,62.722,65,0,439.051,"2,020",11,2014-01-03
9789811157479,Dog Man (PB),dog_man,2020Q4,4,27,2020-11-13,79.900,69.90,30007125,120,62.722,65,0,"2,634.303","2,020",11,2014-01-03
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2020Q4,4,27,2020-11-13,89.900,89.90,30007125,120,70.572,65,0,"2,964.003","2,020",11,2014-01-03
9789811191008,Dog Man (PB) #05: Lord of the Fleas,dog_man,2020Q4,4,27,2020-11-13,79.900,69.90,30007125,120,62.722,65,0,"2,634.303","2,020",11,2014-01-03
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2020Q4,4,27,2020-11-13,79.900,69.90,30007125,120,62.722,65,0,"2,634.303","2,020",11,2014-01-03
9781338535624,Dog Man #9 HB: Grime and Punishment,dog_man,2020Q4,4,27,2020-11-24,129.900,129.90,30007154,150,101.972,65,0,"5,353.465","2,020",11,2014-01-03
9781338712766,Cat Kid Comic Club #1,cat_kid,2020Q4,4,27,2020-12-07,129.900,129.90,30007127,120,101.972,65,0,"4,282.803","2,020",12,2014-01-03
9781338630213,Spooky Tales of Captain Underpants: Horrifyingly Haunted HacK-a-Ween,captain_underpants,2020Q4,4,27,2020-12-23,59.900,59.90,30007160,30,47.022,65,0,493.687,"2,020",12,2014-01-03
9781338347234,Captain Underpants #10 Colour Edtion and the Revolting Revenge HB,captain_underpants,2020Q4,4,27,2020-12-23,129.900,129.90,30007160,20,101.972,65,0,713.801,"2,020",12,2014-01-03
9781338262476,Captain Underpants Epic Comix Collection #2: George and Harolds,captain_underpants,2020Q4,4,27,2020-12-23,99.900,99.90,30007160,15,78.422,65,0,411.733,"2,020",12,2014-01-03
9781338535624,Dog Man #9 HB: Grime and Punishment,dog_man,2020Q4,4,27,2020-12-23,129.900,129.90,30007160,48,101.972,65,0,"1,713.106","2,020",12,2014-01-03
9781338262469,Captain Underpants Epic Comix Collection #1: George And Harolds,captain_underpants,2020Q4,4,27,2020-12-23,99.900,99.90,30007160,14,78.422,65,0,384.258,"2,020",12,2014-01-03
9781529017922,Andy Griffiths: The 130 Storey Treehouse,andy_griffiths,2021Q1,1,28,2021-01-07,89.000,89.00,30007166,439,25.300,0,0,"11,106.700","2,021",1,2014-01-03
9781338680454,Dog Man #10 HB: Mothering Heights,dog_man,2021Q1,1,28,2021-01-18,129.900,129.90,30007213,"1,008",101.972,65,0,"35,975.530","2,021",1,2014-01-03
9781338712766,Cat Kid Comic Club #1,cat_kid,2021Q1,1,28,2021-02-16,129.900,129.90,30007222,237,101.972,65,0,"8,458.532","2,021",2,2014-01-03
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2021Q2,2,29,2021-04-09,89.900,79.90,30007258,20,70.572,65,0,494.001,"2,021",4,2014-01-03
9789811107054,Captain Underpants #8: The Preposterous Plight of The Purple Potty People,captain_underpants,2021Q2,2,29,2021-04-09,59.900,69.90,30007258,15,47.022,65,0,246.883,"2,021",4,2014-01-03
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q2,2,29,2021-04-09,89.900,89.90,30007258,90,70.572,65,0,"2,222.963","2,021",4,2014-01-03
9789811107030,"Captain Underpants #6: and the Big, Bad Battle of the Bionic Booger Boy Part 1",captain_underpants,2021Q2,2,29,2021-04-09,59.900,69.90,30007258,15,47.022,65,0,246.883,"2,021",4,2014-01-03
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2021Q2,2,29,2021-04-09,89.900,79.90,30007258,20,70.572,65,0,494.001,"2,021",4,2014-01-03
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2021Q2,2,29,2021-04-09,79.900,69.90,30007258,90,62.722,65,0,"1,975.688","2,021",4,2014-01-03
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2021Q2,2,29,2021-04-09,89.900,79.90,30007258,20,70.572,65,0,494.001,"2,021",4,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2021Q2,2,29,2021-04-09,79.900,69.90,30007258,90,62.722,65,0,"1,975.688","2,021",4,2014-01-03
9789814919982,Captain Underpants #9 Colour Edition PB: The Terrifying Return of Tippy Tinkletro,captain_underpants,2021Q2,2,29,2021-04-09,99.900,89.90,30007258,20,70.572,65,0,494.001,"2,021",4,2014-01-03
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2021Q2,2,29,2021-04-09,89.900,79.90,30007258,20,70.572,65,0,494.001,"2,021",4,2014-01-03
9789810731540,Captain Underpants #9: and the TerrifyingReturn of Tippy Tinkletrousers,captain_underpants,2021Q2,2,29,2021-04-09,69.900,69.90,30007258,20,54.872,65,0,384.101,"2,021",4,2014-01-03
9789811191008,Dog Man (PB) #05: Lord of the Fleas,dog_man,2021Q2,2,29,2021-04-09,79.900,69.90,30007258,90,62.722,65,0,"1,975.688","2,021",4,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2021Q2,2,29,2021-04-09,79.900,69.90,30007258,90,62.722,65,0,"1,975.688","2,021",4,2014-01-03
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2021Q2,2,29,2021-04-09,89.900,79.90,30007258,20,70.572,65,0,494.001,"2,021",4,2014-01-03
9789814947640,Dog Man (PB) #09: Grime & Punishment,dog_man,2021Q2,2,29,2021-04-09,89.900,89.90,30007258,90,70.572,65,0,"2,222.963","2,021",4,2014-01-03
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q2,2,29,2021-04-09,79.900,79.90,30007258,90,62.722,65,0,"1,975.688","2,021",4,2014-01-03
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q2,2,29,2021-04-09,79.900,79.90,30007258,90,62.722,65,0,"1,975.688","2,021",4,2014-01-03
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2021Q2,2,29,2021-04-09,89.900,79.90,30007258,20,70.572,65,0,494.001,"2,021",4,2014-01-03
9789811157479,Dog Man (PB),dog_man,2021Q2,2,29,2021-04-09,79.900,69.90,30007258,90,62.722,65,0,"1,975.688","2,021",4,2014-01-03
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2021Q2,2,29,2021-06-04,89.900,79.90,30007270,30,70.572,75,0,529.247,"2,021",6,2014-01-03
9789811107054,Captain Underpants #8: The Preposterous Plight of The Purple Potty People,captain_underpants,2021Q2,2,29,2021-06-04,59.900,69.90,30007270,20,47.022,75,0,235.108,"2,021",6,2014-01-03
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q2,2,29,2021-06-04,89.900,89.90,30007270,150,70.572,75,0,"2,646.392","2,021",6,2014-01-03
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2021Q2,2,29,2021-06-04,79.900,69.90,30007270,150,62.722,75,0,"2,352.017","2,021",6,2014-01-03
9789811107030,"Captain Underpants #6: and the Big, Bad Battle of the Bionic Booger Boy Part 1",captain_underpants,2021Q2,2,29,2021-06-04,59.900,69.90,30007270,30,47.022,75,0,352.622,"2,021",6,2014-01-03
9789814864046,Captain Underpants #6 Colour Edition PB: Big Bad Battle of the Bionic Booger PT1,captain_underpants,2021Q2,2,29,2021-06-04,89.900,79.90,30007270,30,70.572,75,0,529.247,"2,021",6,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2021Q2,2,29,2021-06-04,79.900,69.90,30007270,150,62.722,75,0,"2,352.017","2,021",6,2014-01-03
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2021Q2,2,29,2021-06-04,89.900,79.90,30007270,30,70.572,75,0,529.247,"2,021",6,2014-01-03
9789810731540,Captain Underpants #9: and the TerrifyingReturn of Tippy Tinkletrousers,captain_underpants,2021Q2,2,29,2021-06-04,69.900,69.90,30007270,20,54.872,75,0,274.358,"2,021",6,2014-01-03
9789811191008,Dog Man (PB) #05: Lord of the Fleas,dog_man,2021Q2,2,29,2021-06-04,79.900,69.90,30007270,150,62.722,75,0,"2,352.017","2,021",6,2014-01-03
9789814919982,Captain Underpants #9 Colour Edition PB: The Terrifying Return of Tippy Tinkletro,captain_underpants,2021Q2,2,29,2021-06-04,99.900,89.90,30007270,30,70.572,75,0,529.247,"2,021",6,2014-01-03
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2021Q2,2,29,2021-06-04,89.900,79.90,30007270,30,70.572,75,0,529.247,"2,021",6,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2021Q2,2,29,2021-06-04,79.900,69.90,30007270,150,62.722,75,0,"2,352.017","2,021",6,2014-01-03
9789810900298,Captain Underpants #11: and the Tyrannic Retaliation of the Turbo Toilet 2000,captain_underpants,2021Q2,2,29,2021-06-04,69.900,69.90,30007270,29,54.872,75,0,397.838,"2,021",6,2014-01-03
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2021Q2,2,29,2021-06-04,89.900,79.90,30007270,30,70.572,75,0,529.247,"2,021",6,2014-01-03
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q2,2,29,2021-06-04,79.900,79.90,30007270,150,62.722,75,0,"2,352.017","2,021",6,2014-01-03
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2021Q2,2,29,2021-06-04,529.900,399.90,30007270,20,313.922,75,0,"1,569.608","2,021",6,2014-01-03
9789814947640,Dog Man (PB) #09: Grime & Punishment,dog_man,2021Q2,2,29,2021-06-04,89.900,89.90,30007270,150,70.572,75,0,"2,646.392","2,021",6,2014-01-03
9789811107047,"Captain Underpants #7: and the Big, Bad Battle of the Bionic Booger Boy Part 2",captain_underpants,2021Q2,2,29,2021-06-04,69.900,69.90,30007270,30,47.022,75,0,352.622,"2,021",6,2014-01-03
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q2,2,29,2021-06-04,79.900,79.90,30007270,150,62.722,75,0,"2,352.017","2,021",6,2014-01-03
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2021Q2,2,29,2021-06-04,89.900,79.90,30007270,30,70.572,75,0,529.247,"2,021",6,2014-01-03
9789814919975,Captain Underpants #8 Colour Edtion PB: The Preposterous,captain_underpants,2021Q2,2,29,2021-06-04,89.900,79.90,30007270,30,70.572,75,0,529.247,"2,021",6,2014-01-03
9789810745776,Captain Underpants #10: And The Revolt- ing Revenge,captain_underpants,2021Q2,2,29,2021-06-04,69.900,69.90,30007270,30,54.872,75,0,411.497,"2,021",6,2014-01-03
9781338603323,Captain Underpants Colossal Color Collection HB: Book #1-5,captain_underpants,2021Q3,3,30,2021-07-05,499.500,499.50,30007281,20,392.108,65,0,"2,744.753","2,021",7,2014-01-03
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2021Q3,3,30,2021-07-05,389.000,299.00,30007281,20,235.265,65,0,"1,646.852","2,021",7,2014-01-03
9781338603347,Dog Man Super Epic Collection #1-6 HB Set,dog_man,2021Q3,3,30,2021-07-05,599.000,599.00,30007281,20,470.529,65,0,"3,293.703","2,021",7,2014-01-03
9781338262469,Captain Underpants Epic Comix Collection #1: George And Harolds,captain_underpants,2021Q3,3,30,2021-07-05,99.900,99.90,30007281,25,78.422,65,0,686.169,"2,021",7,2014-01-03
9781338262469,Captain Underpants Epic Comix Collection #1: George And Harolds,captain_underpants,2021Q3,3,30,2021-07-09,99.900,99.90,30007311,30,78.422,75,0,588.122,"2,021",7,2014-01-03
9781338271508,"Captain Underpants & the Big,Bad Battle of the Bionic Booger Boy,Part 2 (Color)",captain_underpants,2021Q3,3,30,2021-07-09,99.900,99.90,30007311,30,78.422,75,0,588.122,"2,021",7,2014-01-03
9781338347241,Captain Underpants #11 Colour Edition : & the Tyrannical Retaliation of the the,captain_underpants,2021Q3,3,30,2021-07-09,129.900,129.90,30007311,40,101.972,75,0,"1,019.715","2,021",7,2014-01-03
9781338271492,"Captain Underpants & the Big,Bad Battle of the Bionic Booger Boy,Part 1 (Color)",captain_underpants,2021Q3,3,30,2021-07-09,99.900,99.90,30007311,30,78.422,75,0,588.122,"2,021",7,2014-01-03
9781338680454,Dog Man #10 HB: Mothering Heights,dog_man,2021Q3,3,30,2021-07-09,129.900,129.90,30007311,288,101.972,75,0,"7,341.948","2,021",7,2014-01-03
9781338347234,Captain Underpants #10 Colour Edtion and the Revolting Revenge HB,captain_underpants,2021Q3,3,30,2021-07-09,129.900,129.90,30007311,30,101.972,75,0,764.747,"2,021",7,2014-01-03
9781338262476,Captain Underpants Epic Comix Collection #2: George and Harolds,captain_underpants,2021Q3,3,30,2021-07-09,99.900,99.90,30007311,30,78.422,75,0,588.122,"2,021",7,2014-01-03
9780545870115,Captain Underpants: Color Collection (Book 1-3),captain_underpants,2021Q3,3,30,2021-07-09,389.000,299.00,30007311,25,235.265,75,0,"1,470.384","2,021",7,2014-01-03
9781338712766,Cat Kid Comic Club #1,cat_kid,2021Q3,3,30,2021-07-09,129.900,129.90,30007311,240,101.972,75,0,"6,118.290","2,021",7,2014-01-03
9781447279785,Andy Griffiths: The 13-Storey Treehouse (Export Edt),andy_griffiths,2021Q3,3,30,2021-07-14,89.000,95.00,30007299,40,68.885,70,0,826.620,"2,021",7,2014-01-03
9781447281580,Andy Griffiths: The 39-Storey Treehouse,andy_griffiths,2021Q3,3,30,2021-07-14,89.000,95.00,30007299,40,68.885,70,0,826.620,"2,021",7,2014-01-03
9781447279808,Andy Griffiths: The 26-Storey Treehouse,andy_griffiths,2021Q3,3,30,2021-07-14,89.000,95.00,30007299,40,68.885,70,0,826.620,"2,021",7,2014-01-03
9781509833757,Andy Griffiths: The 78-Storey Treehouse (Export Edt),andy_griffiths,2021Q3,3,30,2021-07-14,89.000,95.00,30007299,40,68.885,70,0,826.620,"2,021",7,2014-01-03
9781447287575,Andy Griffiths: The 52-Storey Treehouse,andy_griffiths,2021Q3,3,30,2021-07-14,89.000,95.00,30007299,40,68.885,70,0,826.620,"2,021",7,2014-01-03
9781509839162,Andy Griffiths: The 91-Storey Treehouse (Export Edt),andy_griffiths,2021Q3,3,30,2021-07-14,89.000,95.00,30007299,40,68.885,70,0,826.620,"2,021",7,2014-01-03
9781509833771,Andy Griffiths: The 104-Storey Treehouse,andy_griffiths,2021Q3,3,30,2021-07-14,89.000,89.00,30007299,40,68.885,70,0,826.620,"2,021",7,2014-01-03
9781338347241,Captain Underpants #11 Colour Edition : & the Tyrannical Retaliation of the the,captain_underpants,2021Q3,3,30,2021-08-09,129.900,129.90,30007271,30,101.972,65,0,"1,070.662","2,021",8,2014-01-03
9781338535624,Dog Man #9 HB: Grime and Punishment,dog_man,2021Q3,3,30,2021-08-09,129.900,129.90,30007271,30,101.972,65,0,"1,070.662","2,021",8,2014-01-03
9781338680454,Dog Man #10 HB: Mothering Heights,dog_man,2021Q3,3,30,2021-08-09,129.900,129.90,30007271,504,101.972,65,0,"17,987.804","2,021",8,2014-01-03
9780545581608,Dog Man HB (OP),dog_man,2021Q3,3,30,2021-08-09,99.900,99.90,30007271,27,78.422,65,0,741.119,"2,021",8,2014-01-03
9781338347234,Captain Underpants #10 Colour Edtion and the Revolting Revenge HB,captain_underpants,2021Q3,3,30,2021-08-09,129.900,129.90,30007271,3,101.972,65,0,107.074,"2,021",8,2014-01-03
9781338323214,Dog Man #8 HB: Fetch-22,dog_man,2021Q3,3,30,2021-08-09,129.900,129.90,30007271,3,101.972,65,0,107.074,"2,021",8,2014-01-03
9789811157486,Dog Man (PB) #02: Unleashed,dog_man,2021Q3,3,30,2021-08-12,79.900,69.90,30007333,100,62.722,55,0,"2,822.468","2,021",8,2014-01-03
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2021Q3,3,30,2021-08-12,89.900,79.90,30007333,20,70.572,55,0,635.144,"2,021",8,2014-01-03
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q3,3,30,2021-08-12,89.900,89.90,30007333,120,70.572,55,0,"3,810.861","2,021",8,2014-01-03
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2021Q3,3,30,2021-08-12,89.900,79.90,30007333,45,70.572,55,0,"1,429.093","2,021",8,2014-01-03
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2021Q3,3,30,2021-08-12,79.900,69.90,30007333,60,62.722,55,0,"1,693.481","2,021",8,2014-01-03
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2021Q3,3,30,2021-08-12,89.900,79.90,30007333,20,70.572,55,0,635.144,"2,021",8,2014-01-03
9789814919982,Captain Underpants #9 Colour Edition PB: The Terrifying Return of Tippy Tinkletro,captain_underpants,2021Q3,3,30,2021-08-12,99.900,89.90,30007333,5,70.572,55,0,158.806,"2,021",8,2014-01-03
9789811191008,Dog Man (PB) #05: Lord of the Fleas,dog_man,2021Q3,3,30,2021-08-12,79.900,69.90,30007333,90,62.722,55,0,"2,540.182","2,021",8,2014-01-03
9789811157493,Dog Man (PB) #03: A Tale of Two Kitties,dog_man,2021Q3,3,30,2021-08-12,79.900,69.90,30007333,90,62.722,55,0,"2,540.182","2,021",8,2014-01-03
9789814947640,Dog Man (PB) #09: Grime & Punishment,dog_man,2021Q3,3,30,2021-08-12,89.900,89.90,30007333,60,70.572,55,0,"1,905.431","2,021",8,2014-01-03
9789814885775,Dog Man (PB) #7: For Whom The Ball Rolls,dog_man,2021Q3,3,30,2021-08-12,79.900,79.90,30007333,30,62.722,55,0,846.701,"2,021",8,2014-01-03
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2021Q3,3,30,2021-08-12,89.900,79.90,30007333,20,70.572,55,0,635.144,"2,021",8,2014-01-03
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q3,3,30,2021-08-12,79.900,79.90,30007333,90,62.722,55,0,"2,540.182","2,021",8,2014-01-03
9789811157479,Dog Man (PB),dog_man,2021Q3,3,30,2021-08-12,79.900,69.90,30007333,90,62.722,55,0,"2,540.182","2,021",8,2014-01-03
9781338784855,Cat Kid Comic Club #2: Perspectives HB,cat_kid,2021Q3,3,30,2021-08-31,129.900,129.90,30007369,"1,008",101.972,65,0,"35,975.530","2,021",8,2014-01-03
9789814857987,Dog Man (PB) #06: Brawl of the Wild,dog_man,2021Q3,3,30,2021-09-28,79.900,79.90,30007351,120,62.722,55,0,"3,386.961","2,021",9,2014-01-03
9781529047882,(OP) Andy Griffiths: The 143-Storey Tree,andy_griffiths,2021Q3,3,30,2021-09-28,89.000,89.00,30007309,600,25.300,0,0,"15,180.000","2,021",9,2014-01-03
9789814864008,Captain Underpants #2 Color Edition: Attack of the Talking Toilets,captain_underpants,2021Q3,3,30,2021-09-28,89.900,79.90,30007351,25,70.572,55,0,793.949,"2,021",9,2014-01-03
9789814919982,Captain Underpants #9 Colour Edition PB: The Terrifying Return of Tippy Tinkletro,captain_underpants,2021Q3,3,30,2021-09-28,99.900,89.90,30007351,25,70.572,55,0,793.949,"2,021",9,2014-01-03
9789814864015,Captain Underpants #3 Color Edition: Invasion of Incredibly Naughty,captain_underpants,2021Q3,3,30,2021-09-28,89.900,79.90,30007351,25,70.572,55,0,793.949,"2,021",9,2014-01-03
9789814919999,Captain Underpants #10 Colour Edition PB CU and Revolting Revenge of the Radioact,captain_underpants,2021Q3,3,30,2021-09-28,99.900,89.90,30007351,25,70.572,55,0,793.949,"2,021",9,2014-01-03
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2021Q3,3,30,2021-09-28,79.900,69.90,30007351,90,62.722,55,0,"2,540.182","2,021",9,2014-01-03
9789814906531,Dog Man (PB) #08: Fetch-22,dog_man,2021Q3,3,30,2021-09-28,89.900,89.90,30007351,120,70.572,55,0,"3,810.861","2,021",9,2014-01-03
9789814947657,Dog Man (PB) #10 : Mothering Heights,dog_man,2021Q3,3,30,2021-09-28,89.900,89.90,30007351,180,70.572,55,0,"5,716.292","2,021",9,2014-01-03
9789814857970,Captain Underpants #1 Color Edition: The Adventures of Captain Underpants,captain_underpants,2021Q3,3,30,2021-09-28,89.900,79.90,30007351,25,70.572,55,0,793.949,"2,021",9,2014-01-03
